                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.53299,                0.37078,                0.85391,                 0.9184,                      1,                  0.995,                0.89555,                0.52611,                0.28859,                0.84037,             0.00062463,             0.00062463,             0.00062463
                    161,                0.47916,                0.34797,                0.86501,                0.93631,                0.98546,                0.99409,                0.90263,                0.45822,                0.29162,                 0.8224,             0.00062283,             0.00062283,             0.00062283
                    162,                0.51014,                0.36396,                0.87082,                  0.925,                0.98531,                0.94434,                0.86421,                0.44386,                0.28763,                0.81774,             0.00062103,             0.00062103,             0.00062103
                    163,                0.50266,                0.34275,                0.87537,                0.92265,                0.98983,                0.94477,                0.86505,                 0.4418,                0.27197,                0.81767,             0.00061923,             0.00061923,             0.00061923
                    164,                0.50112,                0.36896,                0.87532,                0.91298,                0.99095,                  0.962,                0.87184,                0.51165,                 0.2768,                0.83993,             0.00061743,             0.00061743,             0.00061743
                    165,                0.48782,                0.37761,                0.88069,                0.92739,                0.98146,                0.94525,                0.85559,                0.49851,                0.27627,                0.83578,             0.00061563,             0.00061563,             0.00061563
                    166,                0.48197,                0.35101,                0.86066,                0.92937,                 0.9899,                0.94525,                0.87411,                0.46231,                 0.2802,                0.82502,             0.00061383,             0.00061383,             0.00061383
                    167,                0.49282,                0.36724,                0.86769,                0.93158,                0.99063,                0.94525,                0.86114,                0.46142,                0.28596,                0.82326,             0.00061203,             0.00061203,             0.00061203
                    168,                0.48691,                 0.3342,                0.86681,                0.92187,                   0.99,                0.94358,                0.85295,                0.49896,                0.32903,                0.83242,             0.00061023,             0.00061023,             0.00061023
                    169,                0.49315,                0.37813,                0.87832,                0.92026,                   0.99,                0.94325,                0.84444,                 0.5088,                0.33453,                 0.8357,             0.00060843,             0.00060843,             0.00060843
                    170,                0.48115,                0.33867,                0.86365,                0.92834,                   0.99,                0.94434,                0.83957,                0.51631,                0.31403,                0.83776,             0.00060663,             0.00060663,             0.00060663
                    171,                0.49901,                0.34004,                0.88235,                0.93186,                   0.99,                0.94477,                0.83551,                0.53625,                 0.3005,                0.83795,             0.00060483,             0.00060483,             0.00060483
                    172,                0.49904,                0.36391,                0.87521,                0.93601,                   0.99,                0.94477,                0.84319,                0.49497,                 0.2876,                0.83019,             0.00060303,             0.00060303,             0.00060303
                    173,                0.48953,                0.36448,                 0.8795,                0.93847,                   0.99,                0.94325,                0.84592,                0.50959,                0.28376,                0.83595,             0.00060123,             0.00060123,             0.00060123
                    174,                0.49369,                0.36502,                0.86524,                0.93911,                   0.99,                0.94395,                0.84399,                0.49169,                0.27629,                0.83282,             0.00059943,             0.00059943,             0.00059943
                    175,                 0.4798,                0.36604,                 0.8734,                 0.9371,                   0.99,                0.94358,                0.85512,                0.46314,                0.26915,                0.82636,             0.00059763,             0.00059763,             0.00059763
                    176,                0.49666,                0.35669,                0.86916,                0.93052,                   0.99,                0.94395,                0.83873,                0.48893,                0.28075,                0.82632,             0.00059583,             0.00059583,             0.00059583
                    177,                0.48881,                0.34096,                0.86918,                0.92881,                   0.99,                0.94477,                0.82779,                0.47225,                0.28051,                0.82016,             0.00059403,             0.00059403,             0.00059403
                    178,                0.49385,                0.35963,                0.87573,                0.91603,                0.98973,                0.94477,                0.85298,                 0.4588,                 0.2722,                0.81842,             0.00059223,             0.00059223,             0.00059223
                    179,                0.49114,                0.37575,                0.87523,                0.89583,                0.98276,                0.94477,                0.85241,                0.49079,                0.28189,                0.82631,             0.00059043,             0.00059043,             0.00059043
                    180,                0.49597,                0.36905,                0.86755,                0.87088,                0.94104,                0.94525,                 0.8333,                0.55123,                0.28538,                 0.8457,             0.00058863,             0.00058863,             0.00058863
                    181,                0.50399,                0.35362,                0.88914,                0.88242,                0.94084,                  0.962,                0.86684,                0.49924,                 0.2768,                0.82957,             0.00058683,             0.00058683,             0.00058683
                    182,                0.48974,                0.32627,                0.86277,                0.92247,                0.92918,                 0.9785,                0.88966,                0.47908,                0.28052,                0.82263,             0.00058503,             0.00058503,             0.00058503
                    183,                0.49537,                0.36247,                0.87645,                0.95774,                0.92828,                 0.9785,                0.89333,                0.46725,                0.27931,                0.82109,             0.00058323,             0.00058323,             0.00058323
                    184,                0.49528,                0.32353,                 0.8817,                 0.8845,                0.96852,                 0.9785,                0.89035,                0.50877,                0.28081,                0.83276,             0.00058143,             0.00058143,             0.00058143
                    185,                0.50716,                0.36072,                0.86863,                0.89596,                0.99136,                 0.9785,                0.89243,                0.50599,                0.27061,                 0.8332,             0.00057963,             0.00057963,             0.00057963
                    186,                0.49138,                0.35601,                0.87287,                0.90763,                0.99069,                 0.9785,                0.89488,                0.49061,                0.26749,                0.82973,             0.00057783,             0.00057783,             0.00057783
                    187,                0.50524,                0.36319,                0.86618,                0.92043,                0.99261,                 0.9785,                0.91746,                0.46562,                0.26019,                0.82187,             0.00057603,             0.00057603,             0.00057603
                    188,                0.46832,                0.35589,                0.87212,                0.92704,                0.99179,                 0.9785,                0.89908,                0.47635,                0.25375,                0.82311,             0.00057423,             0.00057423,             0.00057423
                    189,                0.47915,                0.35271,                0.87474,                0.93021,                0.98871,                 0.9785,                0.88374,                0.49812,                0.25975,                0.82821,             0.00057243,             0.00057243,             0.00057243
                    190,                0.50535,                 0.3677,                0.87926,                0.97342,                0.97437,                  0.995,                0.91139,                0.47483,                 0.2607,                0.82311,             0.00057063,             0.00057063,             0.00057063
                    191,                0.49025,                0.36391,                0.86564,                0.93911,                0.98917,                0.99452,                0.89568,                0.47551,                0.26547,                0.82145,             0.00056883,             0.00056883,             0.00056883
                    192,                0.52252,                0.35783,                0.87946,                0.87948,                 0.9775,                0.92783,                0.84188,                0.46442,                0.31254,                0.82267,             0.00056703,             0.00056703,             0.00056703
                    193,                0.48719,                0.35717,                0.86744,                0.89471,                0.97814,                0.92514,                0.85033,                0.47472,                0.33439,                0.82794,             0.00056523,             0.00056523,             0.00056523
                    194,                0.49652,                0.36508,                0.86063,                 0.8914,                0.97796,                0.92535,                0.86552,                0.47476,                0.33339,                0.82828,             0.00056343,             0.00056343,             0.00056343
                    195,                0.47897,                0.35093,                0.86045,                0.87201,                0.96901,                0.95827,                0.88575,                0.48194,                0.34197,                0.83008,             0.00056163,             0.00056163,             0.00056163
                    196,                0.51074,                0.35541,                0.87155,                0.88923,                0.97724,                0.99138,                0.90907,                0.48558,                0.33149,                0.83126,             0.00055983,             0.00055983,             0.00055983
                    197,                0.47809,                0.33235,                0.86808,                0.87042,                0.97814,                0.99282,                  0.906,                0.46269,                0.29906,                0.82278,             0.00055804,             0.00055804,             0.00055804
                    198,                0.47605,                 0.3241,                0.86801,                 0.9236,                   0.99,                 0.9937,                0.91941,                0.46125,                0.25639,                0.82038,             0.00055624,             0.00055624,             0.00055624
                    199,                0.48699,                0.34925,                0.86447,                0.92979,                   0.99,                 0.9937,                0.91021,                0.48041,                0.25914,                0.82548,             0.00055444,             0.00055444,             0.00055444
                    200,                0.47045,                 0.3292,                0.86167,                0.92725,                0.98263,                0.97759,                0.88122,                0.48377,                0.27786,                0.82144,             0.00055264,             0.00055264,             0.00055264
                    201,                0.48257,                0.34961,                0.85954,                0.92902,                0.98043,                0.97759,                0.88786,                0.45286,                 0.2784,                0.81256,             0.00055084,             0.00055084,             0.00055084
                    202,                 0.4744,                0.34602,                0.87406,                0.92703,                0.98036,                0.94434,                0.84573,                0.46735,                0.28952,                0.81399,             0.00054904,             0.00054904,             0.00054904
                    203,                0.47266,                0.33429,                0.87134,                0.92435,                0.98342,                0.94434,                0.83558,                0.47334,                0.28895,                0.81497,             0.00054724,             0.00054724,             0.00054724
                    204,                0.49632,                 0.3706,                0.86612,                0.91802,                   0.99,                0.94215,                 0.8317,                0.45999,                0.29453,                0.81584,             0.00054544,             0.00054544,             0.00054544
                    205,                0.47786,                   0.35,                0.86777,                0.92396,                   0.99,                0.96033,                0.85642,                0.45884,                0.28836,                0.81623,             0.00054364,             0.00054364,             0.00054364
                    206,                0.46984,                0.35018,                0.86983,                0.92692,                0.99142,                  0.962,                0.86021,                0.45532,                0.28373,                0.81324,             0.00054184,             0.00054184,             0.00054184
                    207,                0.48731,                0.35398,                0.87481,                0.92757,                   0.99,                0.96152,                0.86285,                0.45974,                0.29366,                0.81409,             0.00054004,             0.00054004,             0.00054004
                    208,                0.48872,                0.35092,                0.87268,                 0.9288,                0.98939,                 0.9785,                0.87595,                 0.4669,                0.29962,                0.82248,             0.00053824,             0.00053824,             0.00053824
                    209,                0.48647,                 0.3632,                0.85977,                0.93437,                0.98492,                 0.9785,                0.89887,                0.46111,                0.28449,                0.82383,             0.00053644,             0.00053644,             0.00053644
                    210,                 0.4684,                0.33074,                0.86168,                0.93295,                0.98589,                 0.9785,                 0.8945,                0.46737,                0.27183,                0.82886,             0.00053464,             0.00053464,             0.00053464
                    211,                0.47798,                0.35617,                0.88021,                0.93441,                 0.9873,                 0.9785,                0.88265,                0.45848,                0.25549,                 0.8268,             0.00053284,             0.00053284,             0.00053284
                    212,                0.47148,                0.33105,                0.86026,                0.97285,                0.99072,                  0.995,                0.91064,                0.45482,                0.23703,                0.82534,             0.00053104,             0.00053104,             0.00053104
                    213,                0.47619,                0.31178,                0.85083,                 0.9869,                0.99053,                  0.995,                0.91111,                0.45777,                0.23927,                0.82403,             0.00052924,             0.00052924,             0.00052924
                    214,                0.47786,                0.31602,                0.86385,                0.95565,                0.99037,                  0.995,                0.91646,                0.46777,                  0.246,                0.82028,             0.00052744,             0.00052744,             0.00052744
                    215,                 0.4759,                0.35538,                0.87226,                0.93337,                0.99073,                  0.995,                0.90497,                0.49173,                0.25703,                0.82463,             0.00052564,             0.00052564,             0.00052564
                    216,                0.46571,                0.31563,                0.85973,                 0.9228,                0.99098,                 0.9785,                0.88599,                0.57381,                0.28784,                0.84882,             0.00052384,             0.00052384,             0.00052384
                    217,                 0.4752,                0.33322,                0.86234,                0.92114,                0.98905,                0.97802,                0.88849,                0.55267,                0.31105,                0.84254,             0.00052204,             0.00052204,             0.00052204
                    218,                0.46297,                0.32759,                0.85639,                 0.9225,                 0.9795,                0.97759,                0.89927,                0.49643,                0.31147,                0.83026,             0.00052024,             0.00052024,             0.00052024
                    219,                0.48097,                 0.3561,                0.87706,                0.92256,                 0.9813,                 0.9785,                0.91194,                0.45613,                0.30163,                0.82289,             0.00051844,             0.00051844,             0.00051844
                    220,                0.46748,                0.32374,                0.86451,                0.92765,                0.98422,                0.97759,                0.89769,                0.44153,                0.28149,                0.82607,             0.00051664,             0.00051664,             0.00051664
                    221,                 0.4844,                0.34592,                0.86374,                0.93219,                0.98655,                0.97759,                 0.8898,                0.44171,                0.26889,                0.82565,             0.00051484,             0.00051484,             0.00051484
                    222,                0.45935,                 0.3402,                0.87035,                0.93478,                   0.99,                0.97759,                 0.8863,                0.43467,                0.25734,                0.82001,             0.00051304,             0.00051304,             0.00051304
                    223,                0.46496,                0.33813,                0.85564,                0.93685,                   0.99,                0.99452,                0.91153,                0.42359,                0.24424,                0.81328,             0.00051124,             0.00051124,             0.00051124
                    224,                 0.4617,                0.31814,                0.85516,                0.97537,                 0.9907,                  0.995,                  0.894,                0.43737,                0.24056,                0.81332,             0.00050944,             0.00050944,             0.00050944
                    225,                0.47478,                0.34265,                0.86951,                 0.9537,                0.98776,                  0.995,                0.89735,                0.45132,                0.24536,                0.81521,             0.00050764,             0.00050764,             0.00050764
                    226,                0.46227,                0.34221,                0.85639,                0.93491,                0.99074,                  0.995,                0.89827,                0.47026,                0.25878,                0.81828,             0.00050584,             0.00050584,             0.00050584
                    227,                0.46066,                0.33742,                0.87829,                0.93025,                0.98586,                 0.9785,                0.88383,                0.47489,                0.26405,                0.81904,             0.00050404,             0.00050404,             0.00050404
                    228,                0.47059,                0.35117,                0.85855,                0.93287,                0.97978,                0.97802,                0.90621,                0.43986,                0.27418,                0.81445,             0.00050224,             0.00050224,             0.00050224
                    229,                0.46445,                0.33204,                0.85973,                0.93564,                0.98267,                0.99452,                0.91288,                0.44563,                 0.2569,                0.81598,             0.00050044,             0.00050044,             0.00050044
                    230,                0.47604,                0.33576,                 0.8669,                0.93872,                0.98705,                0.99452,                0.91343,                0.44408,                0.24395,                0.81421,             0.00049864,             0.00049864,             0.00049864
                    231,                0.46194,                 0.3346,                0.86405,                0.94852,                0.98913,                  0.995,                0.92982,                0.45536,                0.23817,                0.81584,             0.00049684,             0.00049684,             0.00049684
                    232,                0.45158,                0.34065,                 0.8613,                0.97153,                   0.99,                0.99452,                0.90407,                0.46342,                0.24004,                0.81703,             0.00049504,             0.00049504,             0.00049504
                    233,                0.47594,                0.32428,                0.86406,                 0.9592,                0.98976,                0.99452,                0.90027,                0.47658,                0.24766,                0.81896,             0.00049324,             0.00049324,             0.00049324
                    234,                 0.4558,                0.31974,                0.84634,                0.97374,                0.98335,                0.99452,                0.90215,                0.48703,                0.25187,                0.81979,             0.00049144,             0.00049144,             0.00049144
                    235,                0.47373,                0.32003,                0.86687,                0.94892,                0.98965,                  0.995,                0.90119,                0.46672,                0.24397,                0.81648,             0.00048964,             0.00048964,             0.00048964
                    236,                0.47254,                0.33289,                 0.8637,                0.92837,                  0.992,                  0.995,                0.90873,                0.45207,                0.23495,                0.81666,             0.00048784,             0.00048784,             0.00048784
                    237,                0.47813,                0.33214,                0.86412,                0.92722,                0.99145,                  0.995,                0.91925,                0.44794,                0.24181,                0.81655,             0.00048604,             0.00048604,             0.00048604
                    238,                0.43713,                0.31047,                0.86505,                0.92652,                0.99039,                 0.9785,                0.89114,                0.43872,                0.25933,                0.81408,             0.00048424,             0.00048424,             0.00048424
                    239,                0.45062,                0.29969,                 0.8602,                0.92229,                0.98182,                 0.9785,                0.88367,                0.44767,                0.26694,                0.81502,             0.00048244,             0.00048244,             0.00048244
                    240,                0.46732,                0.33449,                0.85583,                0.91842,                0.97916,                  0.962,                0.86556,                0.47601,                0.29263,                0.82694,             0.00048064,             0.00048064,             0.00048064
                    241,                0.46633,                0.33999,                0.85964,                0.92344,                0.98145,                  0.962,                 0.8726,                0.47778,                0.27848,                0.82903,             0.00047884,             0.00047884,             0.00047884
                    242,                0.45838,                0.32962,                0.85982,                0.92414,                 0.9852,                 0.9785,                0.88486,                0.47222,                 0.2532,                0.82357,             0.00047704,             0.00047704,             0.00047704
                    243,                0.47446,                0.34769,                 0.8802,                 0.9232,                0.98756,                  0.995,                0.90872,                0.45289,                0.24831,                0.81752,             0.00047524,             0.00047524,             0.00047524
                    244,                 0.4522,                0.31176,                0.85257,                0.92123,                      1,                 0.9785,                0.88982,                0.45372,                0.23262,                0.81502,             0.00047344,             0.00047344,             0.00047344
                    245,                0.44126,                0.30326,                0.85444,                0.91097,                      1,                 0.9785,                0.89686,                0.45139,                0.23054,                0.81529,             0.00047164,             0.00047164,             0.00047164
                    246,                0.43281,                0.31238,                0.85679,                0.90744,                      1,                 0.9785,                0.89464,                0.45652,                 0.2322,                0.81846,             0.00046984,             0.00046984,             0.00046984
                    247,                0.45522,                0.30566,                0.85354,                0.89835,                      1,                 0.9785,                 0.9032,                0.44806,                0.22527,                0.81858,             0.00046804,             0.00046804,             0.00046804
                    248,                0.47179,                0.33577,                0.86176,                0.92178,                0.99851,                 0.9785,                0.88554,                0.45531,                0.24212,                0.81911,             0.00046624,             0.00046624,             0.00046624
                    249,                0.49346,                0.33985,                0.85273,                0.91652,                   0.99,                0.97802,                0.88586,                 0.4673,                0.26031,                0.82076,             0.00046444,             0.00046444,             0.00046444
                    250,                0.48141,                0.33399,                0.85903,                0.91804,                   0.99,                0.97802,                0.89217,                0.45378,                0.26729,                0.81938,             0.00046264,             0.00046264,             0.00046264
                    251,                0.45734,                0.33645,                0.86995,                0.92313,                      1,                 0.9785,                0.89514,                0.44649,                0.26487,                0.81972,             0.00046084,             0.00046084,             0.00046084
                    252,                0.48035,                0.34081,                0.86499,                0.97592,                0.99906,                  0.995,                0.91674,                0.43176,                0.23317,                0.81589,             0.00045904,             0.00045904,             0.00045904
                    253,                0.46151,                0.31921,                0.85767,                0.98384,                0.99331,                  0.995,                0.91526,                0.43932,                0.23699,                0.81785,             0.00045725,             0.00045725,             0.00045725
                    254,                0.46651,                0.31734,                 0.8641,                 0.9795,                  0.994,                  0.995,                0.91938,                0.46029,                0.25763,                0.82343,             0.00045545,             0.00045545,             0.00045545
                    255,                0.47142,                 0.3138,                0.85877,                0.91342,                0.99375,                0.99482,                0.91509,                0.45579,                0.27829,                0.82276,             0.00045365,             0.00045365,             0.00045365
                    256,                0.43999,                0.32738,                0.84927,                0.87733,                0.98667,                0.99214,                0.91805,                0.46002,                0.30062,                0.81916,             0.00045185,             0.00045185,             0.00045185
                    257,                0.46275,                0.31714,                0.85478,                0.87258,                0.97825,                0.99178,                0.91641,                 0.4655,                0.30098,                0.82085,             0.00045005,             0.00045005,             0.00045005
                    258,                0.46169,                0.32327,                0.85758,                0.87566,                  0.967,                0.95844,                  0.873,                0.46348,                 0.2975,                0.82036,             0.00044825,             0.00044825,             0.00044825
                    259,                0.46346,                0.33914,                0.86385,                0.89167,                  0.942,                0.99055,                  0.901,                0.45224,                0.29279,                0.81769,             0.00044645,             0.00044645,             0.00044645
                    260,                0.46132,                0.32496,                0.85054,                0.93886,                0.94056,                0.98881,                 0.9398,                0.43282,                0.27819,                0.81402,             0.00044465,             0.00044465,             0.00044465
                    261,                0.45654,                0.30219,                0.86242,                 0.9373,                0.94355,                0.98881,                0.92221,                0.43721,                 0.2831,                0.81501,             0.00044285,             0.00044285,             0.00044285
                    262,                0.43958,                0.29905,                 0.8567,                0.92978,                 0.9714,                0.99119,                0.91927,                0.46119,                 0.2724,                0.82173,             0.00044105,             0.00044105,             0.00044105
                    263,                0.45266,                0.30659,                0.84616,                0.93264,                0.99328,                0.99452,                0.90042,                  0.498,                0.26679,                0.82996,             0.00043925,             0.00043925,             0.00043925
                    264,                0.44882,                0.31451,                0.85597,                0.93458,                0.97212,                0.99452,                0.91746,                0.47294,                0.25984,                0.82495,             0.00043745,             0.00043745,             0.00043745
                    265,                0.44618,                0.32898,                 0.8517,                0.92772,                0.98744,                0.99452,                0.91791,                0.46771,                0.25588,                0.82536,             0.00043565,             0.00043565,             0.00043565
                    266,                0.45095,                0.31992,                0.86128,                0.95078,                0.99012,                  0.995,                0.91953,                0.47102,                0.24303,                0.82546,             0.00043385,             0.00043385,             0.00043385
                    267,                0.44319,                0.30874,                0.86267,                0.95707,                0.99649,                  0.995,                0.90182,                0.50492,                0.24014,                0.83471,             0.00043205,             0.00043205,             0.00043205
                    268,                 0.4704,                0.33337,                0.85914,                0.92518,                0.98761,                0.99465,                0.90456,                 0.4955,                0.27639,                0.83036,             0.00043025,             0.00043025,             0.00043025
                    269,                 0.4531,                0.31489,                0.85168,                0.91835,                0.98779,                0.95844,                0.87256,                 0.4516,                0.28642,                0.82048,             0.00042845,             0.00042845,             0.00042845
                    270,                0.45455,                0.32435,                0.86889,                0.91985,                 0.9884,                0.99405,                0.90948,                0.43825,                0.27202,                0.81651,             0.00042665,             0.00042665,             0.00042665
                    271,                0.46553,                0.31137,                0.85843,                0.97941,                0.98467,                  0.995,                0.92918,                 0.4394,                0.22235,                 0.8152,             0.00042485,             0.00042485,             0.00042485
                    272,                 0.4559,                0.33206,                0.86343,                0.97355,                0.97521,                  0.995,                0.92816,                0.43667,                0.24258,                0.81771,             0.00042305,             0.00042305,             0.00042305
                    273,                 0.4502,                0.31995,                0.86083,                0.96877,                0.96997,                  0.995,                0.92179,                0.45055,                 0.2488,                0.82031,             0.00042125,             0.00042125,             0.00042125
                    274,                0.45535,                0.32857,                0.86265,                0.96398,                0.97426,                  0.995,                0.89307,                0.46554,                0.25413,                0.82311,             0.00041945,             0.00041945,             0.00041945
                    275,                0.44445,                0.32381,                0.85614,                0.95676,                0.97632,                  0.995,                0.89846,                 0.4644,                0.24841,                0.82102,             0.00041765,             0.00041765,             0.00041765
                    276,                0.47789,                0.33507,                0.88295,                0.97082,                0.96007,                0.99452,                0.92725,                0.44343,                0.23747,                0.81618,             0.00041585,             0.00041585,             0.00041585
                    277,                0.45683,                0.30942,                0.85714,                0.97243,                0.97789,                  0.995,                0.92049,                0.44131,                0.23153,                0.81602,             0.00041405,             0.00041405,             0.00041405
                    278,                0.45713,                0.30679,                0.84713,                0.98301,                 0.9875,                  0.995,                0.89187,                0.46588,                0.23038,                0.82126,             0.00041225,             0.00041225,             0.00041225
                    279,                0.45002,                0.30813,                0.86193,                0.98317,                0.99316,                  0.995,                0.88513,                0.49544,                 0.2326,                0.82896,             0.00041045,             0.00041045,             0.00041045
                    280,                0.45698,                0.31479,                0.85679,                0.97753,                      1,                  0.995,                 0.8964,                0.45434,                0.22692,                0.81592,             0.00040865,             0.00040865,             0.00040865
                    281,                 0.4349,                  0.311,                0.86113,                0.97668,                      1,                  0.995,                0.90547,                0.44171,                0.22146,                0.81183,             0.00040685,             0.00040685,             0.00040685
                    282,                0.44787,                0.31992,                0.86642,                0.97707,                      1,                  0.995,                0.90686,                0.43275,                0.21666,                0.80902,             0.00040505,             0.00040505,             0.00040505
                    283,                0.42283,                0.30743,                0.85243,                0.97409,                0.99596,                  0.995,                0.92258,                0.42393,                0.22362,                0.80663,             0.00040325,             0.00040325,             0.00040325
                    284,                0.41879,                0.29048,                0.85883,                0.97348,                0.99432,                  0.995,                0.90908,                0.42403,                0.23198,                0.80612,             0.00040145,             0.00040145,             0.00040145
                    285,                0.41365,                0.29958,                0.85095,                0.97079,                      1,                  0.995,                0.91553,                0.42352,                0.22632,                0.80641,             0.00039965,             0.00039965,             0.00039965
                    286,                0.43581,                0.31006,                0.85705,                0.97347,                      1,                  0.995,                0.91913,                0.42075,                0.21551,                0.80642,             0.00039785,             0.00039785,             0.00039785
                    287,                0.42943,                 0.3144,                0.85556,                0.97511,                      1,                  0.995,                0.91409,                0.42484,                0.21193,                0.80717,             0.00039605,             0.00039605,             0.00039605
                    288,                 0.4348,                0.31154,                0.85166,                0.97826,                      1,                  0.995,                0.91987,                0.43884,                0.21212,                0.81064,             0.00039425,             0.00039425,             0.00039425
                    289,                 0.4555,                0.30053,                0.86248,                0.97639,                      1,                  0.995,                0.91521,                 0.4379,                0.21045,                0.81208,             0.00039245,             0.00039245,             0.00039245
                    290,                0.42959,                0.30131,                0.85425,                0.97359,                0.99434,                  0.995,                0.91136,                0.44599,                0.21195,                0.81519,             0.00039065,             0.00039065,             0.00039065
                    291,                0.45079,                0.31506,                0.85086,                0.96907,                0.97648,                  0.995,                0.90133,                0.46671,                0.21452,                0.82071,             0.00038885,             0.00038885,             0.00038885
                    292,                 0.4407,                0.29456,                0.85435,                0.93902,                0.97413,                  0.995,                0.89628,                 0.5059,                0.24017,                0.82909,             0.00038705,             0.00038705,             0.00038705
                    293,                0.44064,                0.31596,                0.85475,                0.93406,                0.97139,                  0.995,                 0.9002,                0.48599,                0.27127,                0.82199,             0.00038525,             0.00038525,             0.00038525
                    294,                0.44948,                0.31721,                0.85349,                0.93845,                0.97153,                  0.995,                 0.9061,                0.46531,                0.25846,                0.81556,             0.00038345,             0.00038345,             0.00038345
                    295,                0.45208,                0.31672,                0.86008,                0.93822,                 0.9736,                  0.995,                0.92412,                0.45531,                0.24347,                0.81377,             0.00038165,             0.00038165,             0.00038165
                    296,                0.43073,                0.29241,                0.85328,                0.95915,                0.97094,                  0.995,                0.91928,                0.45018,                 0.2272,                0.81299,             0.00037985,             0.00037985,             0.00037985
                    297,                0.43275,                0.29985,                0.85553,                0.96857,                0.97342,                  0.995,                0.91807,                0.44709,                0.22288,                0.81357,             0.00037805,             0.00037805,             0.00037805
                    298,                0.42955,                0.29695,                0.84086,                0.96984,                0.98785,                  0.995,                0.92077,                0.44625,                0.22271,                0.81587,             0.00037625,             0.00037625,             0.00037625
                    299,                0.44298,                0.30139,                0.84947,                0.96806,                0.99247,                  0.995,                0.91686,                0.44034,                0.22299,                0.81772,             0.00037445,             0.00037445,             0.00037445
                    300,                0.44123,                0.30755,                0.86786,                0.96993,                0.99284,                  0.995,                0.92847,                0.44336,                0.23468,                0.81782,             0.00037265,             0.00037265,             0.00037265
                    301,                0.43534,                0.29678,                0.86399,                0.97147,                0.99128,                  0.995,                0.91469,                0.43568,                0.23153,                0.81534,             0.00037085,             0.00037085,             0.00037085
                    302,                0.42859,                0.29268,                 0.8492,                0.97289,                0.99063,                  0.995,                0.90855,                 0.4256,                0.22582,                0.81277,             0.00036905,             0.00036905,             0.00036905
                    303,                 0.4452,                0.31201,                0.85553,                0.97359,                   0.99,                0.99409,                0.92241,                 0.4283,                0.23194,                0.81336,             0.00036725,             0.00036725,             0.00036725
                    304,                0.44428,                0.30765,                0.85209,                0.97343,                0.98966,                0.99452,                0.89602,                0.43352,                 0.2259,                 0.8131,             0.00036545,             0.00036545,             0.00036545
                    305,                0.43639,                0.29983,                0.85816,                0.96198,                0.98849,                0.99452,                0.91709,                0.41823,                0.21872,                 0.8085,             0.00036365,             0.00036365,             0.00036365
                    306,                0.41341,                0.29182,                0.86003,                0.93614,                   0.99,                0.99452,                0.92975,                0.42308,                0.22218,                0.80842,             0.00036185,             0.00036185,             0.00036185
                    307,                0.45413,                0.29814,                0.85248,                0.93272,                 0.9887,                0.99452,                0.92101,                0.43657,                0.23403,                0.81314,             0.00036005,             0.00036005,             0.00036005
                    308,                0.44352,                0.29442,                0.86139,                0.92687,                0.98857,                  0.995,                0.91042,                0.44934,                0.24796,                0.82105,             0.00035826,             0.00035826,             0.00035826
                    309,                0.42817,                0.27883,                0.84948,                0.92638,                0.99053,                  0.995,                0.91208,                 0.4455,                0.25129,                0.81816,             0.00035646,             0.00035646,             0.00035646
                    310,                 0.4418,                0.30608,                0.85144,                0.92776,                 0.9905,                  0.995,                0.92251,                0.43614,                 0.2456,                0.81304,             0.00035466,             0.00035466,             0.00035466
                    311,                0.42854,                0.29496,                0.85521,                0.93029,                0.99058,                  0.995,                0.91576,                0.43351,                0.24039,                0.80899,             0.00035286,             0.00035286,             0.00035286
                    312,                0.42946,                0.30908,                 0.8572,                 0.9359,                0.99065,                  0.995,                 0.9011,                 0.4489,                0.23866,                0.81173,             0.00035106,             0.00035106,             0.00035106
                    313,                0.43507,                0.30401,                0.85347,                0.94047,                0.99068,                  0.995,                0.89999,                0.44596,                0.22897,                0.81159,             0.00034926,             0.00034926,             0.00034926
                    314,                0.43931,                0.30118,                0.85862,                0.96486,                0.99086,                  0.995,                0.90099,                0.44411,                0.22194,                0.81239,             0.00034746,             0.00034746,             0.00034746
                    315,                0.44112,                 0.2918,                0.85683,                0.97487,                0.99119,                  0.995,                0.90588,                0.44385,                0.21925,                0.81343,             0.00034566,             0.00034566,             0.00034566
                    316,                0.42447,                0.30619,                0.85134,                0.94271,                  0.991,                  0.995,                0.90208,                0.45773,                0.23322,                0.81769,             0.00034386,             0.00034386,             0.00034386
                    317,                0.43386,                0.29708,                0.85781,                0.94076,                0.99107,                  0.995,                0.90587,                0.46996,                0.24251,                0.82053,             0.00034206,             0.00034206,             0.00034206
                    318,                0.42334,                0.28901,                0.84136,                 0.9407,                0.99124,                  0.995,                0.90058,                0.47752,                0.24132,                0.82303,             0.00034026,             0.00034026,             0.00034026
                    319,                0.43174,                0.28735,                0.85941,                0.94131,                0.99128,                  0.995,                0.88144,                 0.4861,                0.24203,                0.82504,             0.00033846,             0.00033846,             0.00033846
                    320,                0.41627,                0.27401,                0.84183,                0.93844,                0.99081,                  0.995,                0.89542,                0.49929,                0.25487,                0.83065,             0.00033666,             0.00033666,             0.00033666
