                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.51317,                0.35295,                0.97141,                0.97128,                0.88995,                0.99214,                0.90816,                 0.4173,                0.37842,                0.94004,             0.00063183,             0.00063183,             0.00063183
                    157,                0.50246,                0.38009,                0.98875,                0.96456,                0.91986,                 0.9931,                0.90968,                0.41481,                0.34267,                0.94313,             0.00063003,             0.00063003,             0.00063003
                    158,                0.48296,                 0.3814,                0.96844,                0.95516,                0.93612,                0.99357,                0.91974,                0.43205,                0.29824,                 0.9591,             0.00062823,             0.00062823,             0.00062823
                    159,                0.47674,                0.35816,                0.94452,                0.95275,                0.95135,                  0.995,                0.90969,                0.43272,                 0.2746,                0.95704,             0.00062643,             0.00062643,             0.00062643
                    160,                0.49454,                0.37401,                0.96239,                0.96127,                0.95142,                  0.995,                0.86006,                0.51254,                0.26895,                0.99685,             0.00062463,             0.00062463,             0.00062463
                    161,                0.49491,                0.36536,                0.96231,                0.96169,                 0.9637,                  0.995,                0.89851,                0.47908,                0.25617,                0.97574,             0.00062283,             0.00062283,             0.00062283
                    162,                0.46594,                0.34385,                0.94086,                0.94646,                0.97922,                  0.995,                0.90271,                0.45203,                 0.2417,                0.95489,             0.00062103,             0.00062103,             0.00062103
                    163,                0.45898,                0.36172,                0.94615,                0.91384,                0.98833,                  0.995,                 0.8986,                0.44916,                0.24872,                0.94999,             0.00061923,             0.00061923,             0.00061923
                    164,                 0.4853,                0.35066,                0.96948,                0.95113,                  0.905,                  0.995,                0.87971,                 0.4331,                0.27466,                0.94168,             0.00061743,             0.00061743,             0.00061743
                    165,                0.49061,                0.33408,                0.96973,                0.95048,                0.92637,                0.97802,                 0.8475,                0.46665,                0.28114,                0.95797,             0.00061563,             0.00061563,             0.00061563
                    166,                0.46486,                0.34809,                0.94736,                0.97491,                0.93333,                 0.9766,                0.84758,                0.52406,                0.28741,                 1.0049,             0.00061383,             0.00061383,             0.00061383
                    167,                0.50905,                0.35822,                0.98158,                0.97811,                0.94384,                0.99071,                0.86127,                0.52303,                0.28231,                 1.0121,             0.00061203,             0.00061203,             0.00061203
                    168,                0.46166,                0.32286,                0.96598,                0.97534,                0.94855,                  0.995,                0.91747,                0.41154,                0.24349,                 0.9338,             0.00061023,             0.00061023,             0.00061023
                    169,                0.45651,                0.34067,                0.94952,                0.97271,                 0.9603,                  0.995,                0.90177,                0.40763,                0.23688,                0.93336,             0.00060843,             0.00060843,             0.00060843
                    170,                 0.4774,                0.39441,                0.97088,                0.96169,                0.98914,                  0.995,                0.90419,                0.40592,                0.24705,                0.93077,             0.00060663,             0.00060663,             0.00060663
                    171,                0.47106,                0.35216,                 0.9509,                0.96899,                0.94729,                  0.995,                0.89418,                0.40897,                0.26405,                0.92883,             0.00060483,             0.00060483,             0.00060483
                    172,                0.48663,                 0.3724,                0.95612,                0.98654,                0.86694,                0.99214,                0.89674,                0.43995,                0.28684,                0.94891,             0.00060303,             0.00060303,             0.00060303
                    173,                0.47468,                0.36366,                0.96325,                0.98542,                0.86473,                0.99167,                0.88024,                0.41688,                0.28615,                0.93984,             0.00060123,             0.00060123,             0.00060123
                    174,                0.46684,                0.35274,                0.97376,                0.96755,                0.89385,                0.99071,                0.88606,                0.42538,                0.26756,                0.94795,             0.00059943,             0.00059943,             0.00059943
                    175,                0.46642,                0.32848,                0.93589,                0.93077,                0.94072,                0.99214,                0.88324,                0.44748,                0.27663,                0.96419,             0.00059763,             0.00059763,             0.00059763
                    176,                 0.4646,                0.32716,                0.95412,                0.96497,                0.94858,                0.99357,                0.89818,                0.45419,                0.28501,                0.96382,             0.00059583,             0.00059583,             0.00059583
                    177,                0.47283,                 0.3267,                0.94638,                0.95092,                0.92171,                0.97802,                0.86767,                0.45348,                0.30547,                0.96569,             0.00059403,             0.00059403,             0.00059403
                    178,                0.46126,                 0.3471,                0.92984,                0.95351,                0.95542,                  0.995,                0.89435,                0.43702,                0.28966,                0.95514,             0.00059223,             0.00059223,             0.00059223
                    179,                0.45247,                 0.3422,                0.93226,                0.92699,                0.93333,                 0.9686,                0.89364,                0.41882,                0.27902,                0.93987,             0.00059043,             0.00059043,             0.00059043
                    180,                0.46575,                0.35159,                0.95076,                0.92303,                0.93333,                 0.9785,                0.89059,                0.42489,                0.24894,                  0.951,             0.00058863,             0.00058863,             0.00058863
                    181,                0.46526,                0.36099,                0.95682,                 0.9114,                0.93333,                 0.9686,                0.88072,                 0.4325,                0.24295,                0.95079,             0.00058683,             0.00058683,             0.00058683
                    182,                0.44383,                0.34254,                0.94163,                0.93548,                0.93317,                 0.9686,                0.85445,                0.45655,                  0.259,                0.96667,             0.00058503,             0.00058503,             0.00058503
                    183,                0.44931,                0.31687,                0.92003,                0.94335,                 0.9329,                 0.9785,                0.86022,                0.46336,                0.24661,                0.97225,             0.00058323,             0.00058323,             0.00058323
                    184,                0.46896,                0.33467,                0.93725,                0.95626,                0.93333,                 0.9785,                0.86877,                0.43935,                  0.247,                0.95452,             0.00058143,             0.00058143,             0.00058143
                    185,                0.47148,                0.34824,                 0.9529,                0.95799,                0.93333,                 0.9785,                0.89289,                0.43373,                0.25544,                0.94434,             0.00057963,             0.00057963,             0.00057963
                    186,                0.48415,                0.35478,                  0.959,                0.96162,                0.93333,                 0.9785,                0.89979,                 0.4264,                0.25028,                0.93731,             0.00057783,             0.00057783,             0.00057783
                    187,                0.47904,                0.33672,                0.94259,                0.95774,                0.93333,                0.97707,                0.90211,                0.40351,                0.24683,                0.92454,             0.00057603,             0.00057603,             0.00057603
                    188,                0.45077,                0.32359,                0.93541,                 0.8674,                0.93333,                0.95914,                0.86033,                0.40111,                0.25179,                0.92263,             0.00057423,             0.00057423,             0.00057423
                    189,                0.46939,                0.34913,                0.95913,                0.92741,                0.93333,                0.95771,                0.86129,                0.41178,                0.24835,                0.92284,             0.00057243,             0.00057243,             0.00057243
                    190,                0.45331,                 0.3412,                0.94075,                0.96999,                0.93333,                0.96574,                0.85871,                0.40364,                0.25588,                0.92042,             0.00057063,             0.00057063,             0.00057063
                    191,                0.44103,                0.33582,                0.93528,                0.97428,                0.93333,                0.96765,                0.86554,                0.40321,                0.26524,                0.92277,             0.00056883,             0.00056883,             0.00056883
                    192,                0.46465,                0.36516,                 0.9518,                0.78386,                0.87267,                0.84495,                0.73526,                0.47157,                0.60628,                0.98774,             0.00056703,             0.00056703,             0.00056703
                    193,                0.44565,                0.33894,                0.96113,                0.76272,                0.78838,                 0.7119,                0.59188,                0.55263,                 1.4007,                 1.0769,             0.00056523,             0.00056523,             0.00056523
                    194,                0.43645,                0.32755,                0.93172,                0.63989,                0.86708,                0.70844,                0.59869,                0.52381,                 1.1382,                 1.0385,             0.00056343,             0.00056343,             0.00056343
                    195,                0.47373,                 0.3539,                 0.9332,                0.83762,                0.80099,                0.88472,                 0.7685,                 0.4708,                0.53166,                0.97232,             0.00056163,             0.00056163,             0.00056163
                    196,                 0.4528,                0.33994,                0.94368,                 0.9014,                0.85041,                0.99339,                0.90005,                0.40772,                0.35952,                0.93171,             0.00055983,             0.00055983,             0.00055983
                    197,                 0.4653,                0.34794,                0.93831,                0.89481,                0.85812,                0.99291,                0.91489,                0.41373,                0.34364,                0.92931,             0.00055804,             0.00055804,             0.00055804
                    198,                 0.4698,                0.31758,                0.92721,                0.94676,                0.80761,                0.99178,                0.89268,                0.42466,                0.32783,                 0.9329,             0.00055624,             0.00055624,             0.00055624
                    199,                 0.4688,                0.36682,                0.98087,                0.92027,                0.92614,                0.99244,                  0.878,                0.42067,                0.28753,                0.93124,             0.00055444,             0.00055444,             0.00055444
                    200,                 0.4776,                0.35465,                 0.9804,                0.96837,                0.94428,                0.99214,                0.88123,                0.41883,                0.23441,                0.94611,             0.00055264,             0.00055264,             0.00055264
                    201,                0.43843,                0.34362,                0.95748,                0.95119,                0.97508,                0.99405,                 0.9146,                0.41695,                0.22191,                0.94239,             0.00055084,             0.00055084,             0.00055084
                    202,                0.45633,                0.33415,                0.94567,                0.97778,                0.94953,                  0.995,                0.92587,                0.41338,                0.22075,                0.93658,             0.00054904,             0.00054904,             0.00054904
                    203,                0.43937,                0.32738,                0.93166,                 0.9737,                0.95538,                  0.995,                0.92774,                0.41153,                0.22572,                0.93394,             0.00054724,             0.00054724,             0.00054724
                    204,                0.44684,                0.29607,                0.92818,                0.91221,                      1,                 0.9785,                0.88952,                0.42274,                0.26439,                0.94625,             0.00054544,             0.00054544,             0.00054544
                    205,                0.46254,                0.36145,                0.96185,                0.88613,                0.98045,                 0.9686,                0.86886,                0.43627,                  0.288,                0.96129,             0.00054364,             0.00054364,             0.00054364
                    206,                0.45565,                0.32756,                 0.9628,                0.90182,                0.97742,                0.97802,                0.87843,                0.44139,                0.25879,                0.96357,             0.00054184,             0.00054184,             0.00054184
                    207,                0.47973,                0.35806,                0.96297,                0.96757,                0.97836,                0.99452,                0.92128,                0.41305,                0.22544,                0.93885,             0.00054004,             0.00054004,             0.00054004
                    208,                0.48091,                0.36234,                0.95369,                0.93445,                 0.9909,                0.99452,                0.92092,                0.39436,                0.22496,                0.92807,             0.00053824,             0.00053824,             0.00053824
                    209,                0.45476,                0.35872,                0.95924,                0.93881,                 0.9729,                0.99452,                0.92257,                0.41134,                0.23996,                0.93819,             0.00053644,             0.00053644,             0.00053644
                    210,                0.45369,                0.32566,                0.93085,                0.95131,                0.96532,                0.99452,                0.92117,                0.42728,                0.24832,                0.94708,             0.00053464,             0.00053464,             0.00053464
                    211,                0.46651,                0.30504,                0.94106,                0.97738,                0.95478,                  0.995,                0.91254,                 0.4388,                0.24592,                0.95303,             0.00053284,             0.00053284,             0.00053284
                    212,                0.46508,                 0.3249,                0.93452,                0.95185,                0.99178,                  0.995,                 0.9186,                0.41582,                0.22053,                 0.9454,             0.00053104,             0.00053104,             0.00053104
                    213,                0.45278,                0.34605,                0.94117,                0.96862,                0.99221,                  0.995,                0.92903,                0.41022,                0.21655,                0.93795,             0.00052924,             0.00052924,             0.00052924
                    214,                 0.4559,                0.33419,                0.94048,                0.97405,                      1,                  0.995,                0.92011,                0.41506,                0.21667,                0.93395,             0.00052744,             0.00052744,             0.00052744
                    215,                0.44159,                0.34067,                0.95081,                0.97955,                      1,                  0.995,                0.90923,                0.41436,                 0.2182,                0.92727,             0.00052564,             0.00052564,             0.00052564
                    216,                0.46666,                0.35171,                0.94447,                0.98543,                      1,                  0.995,                0.91374,                0.40888,                0.21165,                0.92065,             0.00052384,             0.00052384,             0.00052384
                    217,                0.44941,                0.34223,                0.94083,                0.98297,                      1,                  0.995,                0.91259,                0.40841,                0.20804,                0.91821,             0.00052204,             0.00052204,             0.00052204
                    218,                0.44953,                0.34368,                0.95833,                0.97349,                      1,                  0.995,                0.92393,                0.39994,                0.20809,                0.91483,             0.00052024,             0.00052024,             0.00052024
                    219,                0.43168,                 0.3108,                0.93079,                0.96331,                0.99555,                  0.995,                0.92243,                0.40462,                0.21103,                 0.9187,             0.00051844,             0.00051844,             0.00051844
                    220,                0.45279,                0.30556,                0.93889,                0.95808,                0.95954,                0.99357,                0.91677,                0.44844,                0.23813,                0.96529,             0.00051664,             0.00051664,             0.00051664
                    221,                0.46136,                0.34646,                0.97299,                0.97487,                 0.9376,                0.99167,                0.91185,                0.42908,                0.24244,                0.95092,             0.00051484,             0.00051484,             0.00051484
                    222,                0.45834,                0.32594,                0.93704,                0.97272,                0.93917,                0.99071,                0.90842,                0.42296,                0.23941,                0.94355,             0.00051304,             0.00051304,             0.00051304
                    223,                0.46725,                 0.3293,                0.95282,                0.97202,                0.94241,                0.99167,                 0.9147,                0.41365,                0.22616,                0.93386,             0.00051124,             0.00051124,             0.00051124
                    224,                0.45316,                0.35334,                0.94936,                0.94602,                0.99214,                  0.995,                0.92295,                0.39164,                0.20365,                0.92426,             0.00050944,             0.00050944,             0.00050944
                    225,                0.44341,                0.33822,                0.92692,                0.95434,                0.99493,                  0.995,                0.91882,                0.41718,                0.20914,                0.93815,             0.00050764,             0.00050764,             0.00050764
                    226,                0.47493,                0.35193,                0.95858,                0.97544,                      1,                  0.995,                 0.9162,                0.41678,                0.20534,                0.93457,             0.00050584,             0.00050584,             0.00050584
                    227,                0.45036,                 0.3267,                0.94193,                0.98829,                      1,                  0.995,                0.89267,                0.40247,                0.18625,                0.92259,             0.00050404,             0.00050404,             0.00050404
                    228,                0.45474,                0.32631,                0.94303,                0.98318,                0.99061,                  0.995,                0.90787,                0.42575,                0.22201,                0.94705,             0.00050224,             0.00050224,             0.00050224
                    229,                0.45099,                0.36844,                0.93831,                0.98066,                0.98261,                  0.995,                0.89579,                0.42167,                0.22921,                0.94832,             0.00050044,             0.00050044,             0.00050044
                    230,                0.43196,                0.30421,                0.95942,                0.97732,                0.99048,                  0.995,                0.89764,                0.41933,                0.22087,                0.95173,             0.00049864,             0.00049864,             0.00049864
                    231,                  0.458,                0.33023,                0.95249,                0.98078,                0.99507,                  0.995,                0.89862,                 0.4207,                0.21074,                 0.9519,             0.00049684,             0.00049684,             0.00049684
                    232,                0.44579,                0.32374,                0.93253,                0.98057,                0.99834,                  0.995,                0.90375,                0.41121,                0.20175,                0.93091,             0.00049504,             0.00049504,             0.00049504
                    233,                0.44548,                0.33902,                0.95067,                 0.9824,                      1,                  0.995,                 0.8986,                0.40731,                0.19241,                0.92522,             0.00049324,             0.00049324,             0.00049324
                    234,                0.47397,                 0.3524,                0.95674,                0.98356,                      1,                  0.995,                0.90463,                0.38712,                 0.1904,                0.91773,             0.00049144,             0.00049144,             0.00049144
                    235,                0.44878,                0.31022,                0.93763,                0.97687,                      1,                  0.995,                0.89881,                0.39542,                0.20155,                0.92672,             0.00048964,             0.00048964,             0.00048964
                    236,                0.43953,                0.31779,                0.93517,                0.89131,                0.95813,                 0.9774,                0.89432,                0.40016,                0.35902,                0.92208,             0.00048784,             0.00048784,             0.00048784
                    237,                 0.4372,                0.32653,                0.94224,                0.94312,                0.84154,                0.96014,                0.87412,                0.39685,                0.40014,                0.91687,             0.00048604,             0.00048604,             0.00048604
                    238,                0.42182,                0.33919,                0.93377,                0.90271,                0.85952,                 0.9601,                 0.8689,                0.40177,                0.40463,                0.92045,             0.00048424,             0.00048424,             0.00048424
                    239,                0.44379,                0.32581,                0.92323,                0.89478,                0.98978,                 0.9931,                0.88778,                0.41077,                0.30571,                0.92643,             0.00048244,             0.00048244,             0.00048244
                    240,                0.45341,                0.34558,                0.95288,                0.92822,                0.98992,                 0.9931,                0.90479,                 0.4262,                 0.2499,                0.93329,             0.00048064,             0.00048064,             0.00048064
                    241,                  0.445,                0.31062,                0.93413,                0.94785,                0.98873,                0.99452,                0.90127,                0.46233,                0.24698,                0.95835,             0.00047884,             0.00047884,             0.00047884
                    242,                0.45207,                0.31459,                0.93967,                 0.9788,                0.98683,                  0.995,                0.90233,                0.45441,                0.23835,                0.95629,             0.00047704,             0.00047704,             0.00047704
                    243,                0.46419,                0.31703,                0.95826,                0.97105,                0.98626,                0.99465,                0.91431,                0.42734,                0.25169,                0.94247,             0.00047524,             0.00047524,             0.00047524
                    244,                0.44736,                0.29886,                0.93479,                 0.9526,                0.96706,                0.99482,                0.90616,                0.40568,                0.26596,                0.93697,             0.00047344,             0.00047344,             0.00047344
                    245,                0.45471,                0.31743,                0.94015,                  0.953,                0.96342,                0.99482,                0.91877,                0.39566,                0.26162,                0.92995,             0.00047164,             0.00047164,             0.00047164
                    246,                0.44283,                0.32837,                 0.9446,                0.95101,                0.95135,                  0.995,                0.93447,                0.39367,                0.26462,                0.92113,             0.00046984,             0.00046984,             0.00046984
                    247,                0.42592,                 0.2995,                0.92354,                0.95007,                0.94992,                  0.995,                0.92686,                0.41677,                0.28355,                0.92897,             0.00046804,             0.00046804,             0.00046804
                    248,                0.45488,                 0.3345,                0.94589,                0.98035,                0.97434,                  0.995,                0.91918,                0.43226,                0.26297,                0.94024,             0.00046624,             0.00046624,             0.00046624
                    249,                0.45587,                0.32392,                0.97126,                0.97089,                0.99375,                0.99452,                0.92607,                0.40224,                0.22634,                0.92706,             0.00046444,             0.00046444,             0.00046444
                    250,                0.42986,                0.29569,                0.93737,                0.96022,                0.99244,                0.99357,                  0.905,                 0.3995,                0.21208,                0.93054,             0.00046264,             0.00046264,             0.00046264
                    251,                  0.445,                 0.3199,                0.95351,                0.97078,                 0.9705,                0.99262,                0.90619,                0.41385,                0.21337,                 0.9417,             0.00046084,             0.00046084,             0.00046084
                    252,                0.43267,                0.31635,                0.92157,                0.96834,                 0.9715,                 0.9931,                 0.9106,                0.43185,                0.21399,                0.95299,             0.00045904,             0.00045904,             0.00045904
                    253,                0.45758,                0.33741,                0.94954,                0.96853,                0.96789,                0.99357,                0.91407,                 0.4258,                0.21479,                  0.942,             0.00045725,             0.00045725,             0.00045725
                    254,                0.43378,                0.31662,                0.93514,                0.97015,                0.96799,                  0.995,                0.92658,                0.41658,                0.21579,                0.93461,             0.00045545,             0.00045545,             0.00045545
                    255,                0.44242,                0.33671,                0.92609,                0.97076,                0.97276,                  0.995,                 0.9254,                0.42022,                0.21211,                0.93953,             0.00045365,             0.00045365,             0.00045365
                    256,                0.44439,                0.32283,                0.94415,                 0.9583,                0.98945,                  0.995,                0.90678,                0.42847,                0.21532,                0.93808,             0.00045185,             0.00045185,             0.00045185
                    257,                0.44389,                 0.3201,                0.91729,                0.96143,                0.97484,                0.99452,                0.91162,                0.44325,                0.23107,                0.94791,             0.00045005,             0.00045005,             0.00045005
                    258,                0.45741,                0.34934,                0.96044,                0.96124,                0.97737,                0.99452,                 0.8952,                0.44982,                0.23231,                0.95658,             0.00044825,             0.00044825,             0.00044825
                    259,                0.44367,                0.31555,                0.92395,                0.95936,                0.98265,                  0.995,                0.90883,                0.44306,                0.22782,                 0.9539,             0.00044645,             0.00044645,             0.00044645
                    260,                0.45226,                0.30724,                0.93854,                0.95378,                0.99955,                  0.995,                0.91519,                0.41342,                0.21873,                0.94476,             0.00044465,             0.00044465,             0.00044465
                    261,                0.44448,                0.36633,                0.96263,                0.94901,                      1,                  0.995,                0.90768,                0.39928,                0.22976,                0.93162,             0.00044285,             0.00044285,             0.00044285
                    262,                0.43781,                0.30057,                0.94163,                0.95501,                      1,                  0.995,                0.90898,                0.40909,                0.22948,                0.93284,             0.00044105,             0.00044105,             0.00044105
                    263,                0.44663,                0.32554,                0.93896,                0.92486,                0.98479,                0.99452,                0.89237,                0.43254,                0.24549,                0.94558,             0.00043925,             0.00043925,             0.00043925
                    264,                0.44128,                0.30661,                 0.9444,                0.94048,                0.95092,                0.99405,                0.90028,                0.40329,                0.26033,                 0.9287,             0.00043745,             0.00043745,             0.00043745
                    265,                0.45876,                0.32474,                0.95044,                0.92172,                0.97468,                0.99405,                0.90225,                0.40575,                0.26112,                0.93422,             0.00043565,             0.00043565,             0.00043565
                    266,                0.45339,                0.32397,                0.96262,                0.93314,                0.92479,                0.99357,                0.88893,                0.42514,                0.28884,                0.94866,             0.00043385,             0.00043385,             0.00043385
                    267,                0.44341,                0.29444,                0.93523,                0.91859,                0.90693,                0.99452,                0.89315,                0.46025,                0.34954,                0.97994,             0.00043205,             0.00043205,             0.00043205
                    268,                0.44574,                0.32272,                0.94199,                0.84159,                0.89987,                0.99452,                0.84565,                0.50635,                0.46499,                 1.0128,             0.00043025,             0.00043025,             0.00043025
                    269,                 0.4416,                0.29092,                0.91958,                0.90034,                0.96538,                  0.995,                0.87276,                0.45673,                0.28112,                0.96384,             0.00042845,             0.00042845,             0.00042845
                    270,                0.42241,                0.29156,                0.94464,                0.96638,                0.99693,                  0.995,                0.90716,                0.41446,                0.20403,                0.93464,             0.00042665,             0.00042665,             0.00042665
                    271,                 0.4268,                 0.3038,                0.95008,                0.97559,                      1,                  0.995,                0.91567,                0.43346,                0.19484,                0.95234,             0.00042485,             0.00042485,             0.00042485
                    272,                0.44323,                0.30854,                0.92898,                0.98278,                      1,                  0.995,                0.91556,                0.42879,                0.20044,                0.95627,             0.00042305,             0.00042305,             0.00042305
                    273,                0.42703,                0.31744,                0.95083,                0.98359,                      1,                  0.995,                  0.923,                0.40719,                 0.1887,                0.93298,             0.00042125,             0.00042125,             0.00042125
                    274,                0.43866,                0.31874,                0.93728,                 0.9839,                      1,                  0.995,                0.91297,                0.40031,                0.18615,                0.92377,             0.00041945,             0.00041945,             0.00041945
                    275,                0.42313,                  0.318,                0.93389,                0.98579,                      1,                  0.995,                0.93371,                 0.3954,                0.17933,                0.91798,             0.00041765,             0.00041765,             0.00041765
                    276,                0.44294,                0.30072,                0.93873,                0.98493,                      1,                  0.995,                0.92339,                0.39589,                0.17923,                0.92306,             0.00041585,             0.00041585,             0.00041585
                    277,                0.43028,                0.32184,                0.94661,                0.98668,                      1,                  0.995,                 0.9142,                0.39828,                0.19113,                0.92899,             0.00041405,             0.00041405,             0.00041405
                    278,                0.42283,                0.32273,                0.93754,                0.98697,                      1,                  0.995,                0.90462,                0.39084,                0.19526,                0.92413,             0.00041225,             0.00041225,             0.00041225
                    279,                0.41208,                0.27846,                 0.9003,                0.98337,                      1,                  0.995,                0.91194,                0.39096,                0.20265,                0.92056,             0.00041045,             0.00041045,             0.00041045
                    280,                0.43182,                0.30067,                 0.9349,                0.95584,                 0.9935,                  0.995,                0.91143,                0.41126,                0.20618,                0.92971,             0.00040865,             0.00040865,             0.00040865
                    281,                0.44344,                 0.3185,                0.94008,                0.95161,                0.99295,                  0.995,                0.91319,                0.40422,                 0.1993,                  0.931,             0.00040685,             0.00040685,             0.00040685
                    282,                0.43512,                 0.3113,                0.94163,                0.95407,                0.99302,                  0.995,                0.89529,                0.41724,                0.20142,                0.94643,             0.00040505,             0.00040505,             0.00040505
                    283,                 0.4365,                0.29266,                0.92561,                0.96915,                0.99711,                  0.995,                0.88585,                0.43551,                0.20085,                0.95932,             0.00040325,             0.00040325,             0.00040325
                    284,                0.45853,                0.32951,                0.97696,                0.97709,                      1,                  0.995,                0.89845,                0.41812,                0.19586,                0.94732,             0.00040145,             0.00040145,             0.00040145
                    285,                 0.4217,                0.29789,                0.93244,                0.97565,                      1,                  0.995,                0.92821,                0.38351,                0.19118,                0.92245,             0.00039965,             0.00039965,             0.00039965
                    286,                0.43284,                0.32676,                 0.9262,                 0.9767,                      1,                  0.995,                0.92392,                0.38753,                0.19612,                0.91718,             0.00039785,             0.00039785,             0.00039785
                    287,                0.43799,                0.30353,                 0.9421,                0.98126,                      1,                  0.995,                0.91647,                0.39536,                0.20619,                0.92161,             0.00039605,             0.00039605,             0.00039605
                    288,                 0.4277,                0.30455,                0.94832,                0.94534,                0.98891,                  0.995,                 0.9304,                0.40272,                 0.2219,                0.93189,             0.00039425,             0.00039425,             0.00039425
                    289,                0.42343,                 0.2847,                0.93221,                0.95886,                0.94182,                  0.995,                 0.9168,                0.42851,                0.22778,                0.95213,             0.00039245,             0.00039245,             0.00039245
                    290,                0.42393,                0.28344,                0.95294,                0.97222,                0.93188,                  0.995,                0.91679,                0.44084,                0.23201,                0.96005,             0.00039065,             0.00039065,             0.00039065
                    291,                0.42588,                0.28775,                 0.9007,                0.96912,                0.93654,                  0.995,                0.91965,                 0.4233,                0.22848,                0.94551,             0.00038885,             0.00038885,             0.00038885
                    292,                0.44811,                0.33717,                0.94657,                 0.9711,                0.93783,                  0.995,                0.89934,                0.41351,                0.23595,                0.93753,             0.00038705,             0.00038705,             0.00038705
                    293,                0.42696,                0.29083,                0.92954,                0.97516,                0.94124,                  0.995,                0.90311,                0.42313,                0.24142,                0.94255,             0.00038525,             0.00038525,             0.00038525
                    294,                0.43195,                0.32379,                0.94352,                0.97852,                0.94587,                  0.995,                0.90701,                0.42713,                 0.2305,                0.94356,             0.00038345,             0.00038345,             0.00038345
                    295,                0.44542,                0.31492,                0.93621,                0.97953,                0.95788,                  0.995,                0.89763,                 0.4307,                0.21274,                0.94305,             0.00038165,             0.00038165,             0.00038165
                    296,                0.42198,                0.31965,                0.92592,                0.97651,                      1,                  0.995,                0.89139,                0.44395,                0.21955,                 0.9492,             0.00037985,             0.00037985,             0.00037985
                    297,                 0.4229,                0.31508,                0.94481,                0.97254,                      1,                  0.995,                0.88975,                0.43738,                0.20383,                0.95113,             0.00037805,             0.00037805,             0.00037805
                    298,                0.41697,                0.26371,                0.90809,                0.97827,                      1,                  0.995,                0.89344,                0.42597,                0.19405,                0.94369,             0.00037625,             0.00037625,             0.00037625
                    299,                0.41601,                0.28234,                0.92106,                0.97752,                      1,                  0.995,                0.90239,                0.40588,                0.18647,                0.92515,             0.00037445,             0.00037445,             0.00037445
                    300,                0.40476,                0.31729,                 0.9248,                0.98537,                      1,                  0.995,                0.90279,                0.40988,                0.20199,                0.92458,             0.00037265,             0.00037265,             0.00037265
                    301,                0.40337,                0.29837,                0.93028,                 0.9858,                      1,                  0.995,                 0.8938,                0.41878,                0.20154,                0.92979,             0.00037085,             0.00037085,             0.00037085
                    302,                0.41631,                0.29805,                0.91121,                0.98639,                0.99708,                  0.995,                0.92698,                0.41514,                0.19236,                0.93375,             0.00036905,             0.00036905,             0.00036905
                    303,                0.43268,                0.29846,                0.93877,                0.98653,                0.99091,                  0.995,                0.93642,                0.41105,                0.19034,                0.93656,             0.00036725,             0.00036725,             0.00036725
                    304,                0.40459,                0.29173,                0.94306,                0.97889,                0.99954,                  0.995,                0.92923,                0.41081,                0.19501,                0.94191,             0.00036545,             0.00036545,             0.00036545
                    305,                0.43141,                0.30761,                0.92704,                0.97823,                0.99839,                  0.995,                0.93504,                0.40853,                0.19328,                0.93514,             0.00036365,             0.00036365,             0.00036365
                    306,                 0.4249,                0.28713,                0.93641,                0.96342,                0.99589,                  0.995,                0.91862,                0.40338,                0.19707,                0.92572,             0.00036185,             0.00036185,             0.00036185
                    307,                0.43357,                0.29121,                0.91538,                0.95247,                0.97329,                  0.995,                0.91462,                0.39314,                 0.1975,                0.91918,             0.00036005,             0.00036005,             0.00036005
                    308,                0.41196,                0.30723,                 0.9254,                0.97852,                0.93841,                0.99452,                0.91992,                0.38761,                0.21138,                0.91307,             0.00035826,             0.00035826,             0.00035826
                    309,                0.42375,                0.28166,                0.92001,                0.97651,                0.93668,                  0.995,                0.91916,                0.38792,                0.21703,                0.91377,             0.00035646,             0.00035646,             0.00035646
                    310,                0.41129,                0.27307,                 0.9217,                0.97278,                0.93641,                  0.995,                0.91487,                0.39344,                0.23076,                0.91473,             0.00035466,             0.00035466,             0.00035466
                    311,                0.39909,                0.29528,                0.92047,                0.97265,                0.93322,                0.99452,                0.91082,                0.41257,                0.23897,                0.93001,             0.00035286,             0.00035286,             0.00035286
                    312,                0.42304,                0.33899,                0.93438,                0.93959,                0.93921,                  0.995,                0.90978,                0.41972,                0.26212,                0.93614,             0.00035106,             0.00035106,             0.00035106
                    313,                0.42116,                0.29329,                0.93362,                0.92269,                 0.9557,                  0.995,                0.92916,                0.39265,                0.26313,                0.91822,             0.00034926,             0.00034926,             0.00034926
                    314,                 0.4119,                0.30331,                0.92851,                0.92744,                0.97706,                  0.995,                0.92807,                 0.3798,                0.25054,                0.91095,             0.00034746,             0.00034746,             0.00034746
                    315,                0.42311,                0.29267,                0.93856,                0.95556,                0.98354,                  0.995,                0.94101,                0.38073,                0.24114,                0.91126,             0.00034566,             0.00034566,             0.00034566
                    316,                0.41829,                0.29379,                0.92402,                0.97542,                 0.9832,                  0.995,                0.92919,                0.37335,                0.21475,                0.90721,             0.00034386,             0.00034386,             0.00034386
                    317,                0.41118,                0.27302,                0.90135,                0.97689,                 0.9844,                  0.995,                0.92812,                0.36782,                0.19955,                0.90673,             0.00034206,             0.00034206,             0.00034206
